DATE_ID,DATE_DAY,DATE_WEEK,DATE_MONTH,DATE_QUARTER,DATE_YEAR,DAY_OF_MONTH,DAY_OF_WEEK_NUMBER,DAY_OF_WEEK_NAME,DAY_OF_WEEK_ABBREVIATION,DAY_OF_WEEK_LETTER,WEEK_NUMBER,WEEK_NAME,WEEK_ABBREVIATION,WEEK_WITH_YEAR,WEEK_YEAR,WEEK_STARTED_ON,WEEK_ENDED_ON,MONTH_NUMBER,MONTH_NAME,MONTH_ABBREVIATION,MONTH_WITH_YEAR,MONTH_STARTED_ON,MONTH_ENDED_ON,QUARTER_NUMBER,DAY_OF_QUARTER,QUARTER_WITH_YEAR,QUARTER_NAME,QUARTER_ABBREVIATION,QUARTER_STARTED_ON,QUARTER_ENDED_ON,DAY_YEAR,DAY_OF_YEAR,YEAR_STARTED_ON,YEAR_ENDED_ON,IS_WEEKEND,IS_FEDERAL_HOLIDAY,IS_FLEETIO_HOLIDAY,HOLIDAY_NAME
2022-04-28,2022-04-28,2022-04-25,2022-04-01,2022-04-01,2022-01-01,28,4,Thursday,Thur,R,17,Week 17,W17,2022-17,2022,2022-04-25,2022-05-01,4,April,Apr,2022-04,2022-04-01,2022-04-30,2,28,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,118,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-04-29,2022-04-29,2022-04-25,2022-04-01,2022-04-01,2022-01-01,29,5,Friday,Fri,F,17,Week 17,W17,2022-17,2022,2022-04-25,2022-05-01,4,April,Apr,2022-04,2022-04-01,2022-04-30,2,29,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,119,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-04-30,2022-04-30,2022-04-25,2022-04-01,2022-04-01,2022-01-01,30,6,Saturday,Sat,S,17,Week 17,W17,2022-17,2022,2022-04-25,2022-05-01,4,April,Apr,2022-04,2022-04-01,2022-04-30,2,30,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,120,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-05-01,2022-05-01,2022-04-25,2022-05-01,2022-04-01,2022-01-01,1,7,Sunday,Sun,S,17,Week 17,W17,2022-17,2022,2022-04-25,2022-05-01,5,May,May,2022-05,2022-05-01,2022-05-31,2,31,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,121,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-05-02,2022-05-02,2022-05-02,2022-05-01,2022-04-01,2022-01-01,2,1,Monday,Mon,M,18,Week 18,W18,2022-18,2022,2022-05-02,2022-05-08,5,May,May,2022-05,2022-05-01,2022-05-31,2,32,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,122,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-03,2022-05-03,2022-05-02,2022-05-01,2022-04-01,2022-01-01,3,2,Tuesday,Tue,T,18,Week 18,W18,2022-18,2022,2022-05-02,2022-05-08,5,May,May,2022-05,2022-05-01,2022-05-31,2,33,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,123,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-04,2022-05-04,2022-05-02,2022-05-01,2022-04-01,2022-01-01,4,3,Wednesday,Wed,W,18,Week 18,W18,2022-18,2022,2022-05-02,2022-05-08,5,May,May,2022-05,2022-05-01,2022-05-31,2,34,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,124,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-05,2022-05-05,2022-05-02,2022-05-01,2022-04-01,2022-01-01,5,4,Thursday,Thur,R,18,Week 18,W18,2022-18,2022,2022-05-02,2022-05-08,5,May,May,2022-05,2022-05-01,2022-05-31,2,35,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,125,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-06,2022-05-06,2022-05-02,2022-05-01,2022-04-01,2022-01-01,6,5,Friday,Fri,F,18,Week 18,W18,2022-18,2022,2022-05-02,2022-05-08,5,May,May,2022-05,2022-05-01,2022-05-31,2,36,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,126,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-07,2022-05-07,2022-05-02,2022-05-01,2022-04-01,2022-01-01,7,6,Saturday,Sat,S,18,Week 18,W18,2022-18,2022,2022-05-02,2022-05-08,5,May,May,2022-05,2022-05-01,2022-05-31,2,37,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,127,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-05-08,2022-05-08,2022-05-02,2022-05-01,2022-04-01,2022-01-01,8,7,Sunday,Sun,S,18,Week 18,W18,2022-18,2022,2022-05-02,2022-05-08,5,May,May,2022-05,2022-05-01,2022-05-31,2,38,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,128,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-05-09,2022-05-09,2022-05-09,2022-05-01,2022-04-01,2022-01-01,9,1,Monday,Mon,M,19,Week 19,W19,2022-19,2022,2022-05-09,2022-05-15,5,May,May,2022-05,2022-05-01,2022-05-31,2,39,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,129,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-10,2022-05-10,2022-05-09,2022-05-01,2022-04-01,2022-01-01,10,2,Tuesday,Tue,T,19,Week 19,W19,2022-19,2022,2022-05-09,2022-05-15,5,May,May,2022-05,2022-05-01,2022-05-31,2,40,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,130,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-11,2022-05-11,2022-05-09,2022-05-01,2022-04-01,2022-01-01,11,3,Wednesday,Wed,W,19,Week 19,W19,2022-19,2022,2022-05-09,2022-05-15,5,May,May,2022-05,2022-05-01,2022-05-31,2,41,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,131,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-12,2022-05-12,2022-05-09,2022-05-01,2022-04-01,2022-01-01,12,4,Thursday,Thur,R,19,Week 19,W19,2022-19,2022,2022-05-09,2022-05-15,5,May,May,2022-05,2022-05-01,2022-05-31,2,42,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,132,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-13,2022-05-13,2022-05-09,2022-05-01,2022-04-01,2022-01-01,13,5,Friday,Fri,F,19,Week 19,W19,2022-19,2022,2022-05-09,2022-05-15,5,May,May,2022-05,2022-05-01,2022-05-31,2,43,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,133,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-14,2022-05-14,2022-05-09,2022-05-01,2022-04-01,2022-01-01,14,6,Saturday,Sat,S,19,Week 19,W19,2022-19,2022,2022-05-09,2022-05-15,5,May,May,2022-05,2022-05-01,2022-05-31,2,44,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,134,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-05-15,2022-05-15,2022-05-09,2022-05-01,2022-04-01,2022-01-01,15,7,Sunday,Sun,S,19,Week 19,W19,2022-19,2022,2022-05-09,2022-05-15,5,May,May,2022-05,2022-05-01,2022-05-31,2,45,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,135,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-05-16,2022-05-16,2022-05-16,2022-05-01,2022-04-01,2022-01-01,16,1,Monday,Mon,M,20,Week 20,W20,2022-20,2022,2022-05-16,2022-05-22,5,May,May,2022-05,2022-05-01,2022-05-31,2,46,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,136,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-17,2022-05-17,2022-05-16,2022-05-01,2022-04-01,2022-01-01,17,2,Tuesday,Tue,T,20,Week 20,W20,2022-20,2022,2022-05-16,2022-05-22,5,May,May,2022-05,2022-05-01,2022-05-31,2,47,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,137,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-18,2022-05-18,2022-05-16,2022-05-01,2022-04-01,2022-01-01,18,3,Wednesday,Wed,W,20,Week 20,W20,2022-20,2022,2022-05-16,2022-05-22,5,May,May,2022-05,2022-05-01,2022-05-31,2,48,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,138,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-19,2022-05-19,2022-05-16,2022-05-01,2022-04-01,2022-01-01,19,4,Thursday,Thur,R,20,Week 20,W20,2022-20,2022,2022-05-16,2022-05-22,5,May,May,2022-05,2022-05-01,2022-05-31,2,49,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,139,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-20,2022-05-20,2022-05-16,2022-05-01,2022-04-01,2022-01-01,20,5,Friday,Fri,F,20,Week 20,W20,2022-20,2022,2022-05-16,2022-05-22,5,May,May,2022-05,2022-05-01,2022-05-31,2,50,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,140,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-21,2022-05-21,2022-05-16,2022-05-01,2022-04-01,2022-01-01,21,6,Saturday,Sat,S,20,Week 20,W20,2022-20,2022,2022-05-16,2022-05-22,5,May,May,2022-05,2022-05-01,2022-05-31,2,51,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,141,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-05-22,2022-05-22,2022-05-16,2022-05-01,2022-04-01,2022-01-01,22,7,Sunday,Sun,S,20,Week 20,W20,2022-20,2022,2022-05-16,2022-05-22,5,May,May,2022-05,2022-05-01,2022-05-31,2,52,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,142,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-05-23,2022-05-23,2022-05-23,2022-05-01,2022-04-01,2022-01-01,23,1,Monday,Mon,M,21,Week 21,W21,2022-21,2022,2022-05-23,2022-05-29,5,May,May,2022-05,2022-05-01,2022-05-31,2,53,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,143,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-24,2022-05-24,2022-05-23,2022-05-01,2022-04-01,2022-01-01,24,2,Tuesday,Tue,T,21,Week 21,W21,2022-21,2022,2022-05-23,2022-05-29,5,May,May,2022-05,2022-05-01,2022-05-31,2,54,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,144,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-25,2022-05-25,2022-05-23,2022-05-01,2022-04-01,2022-01-01,25,3,Wednesday,Wed,W,21,Week 21,W21,2022-21,2022,2022-05-23,2022-05-29,5,May,May,2022-05,2022-05-01,2022-05-31,2,55,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,145,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-26,2022-05-26,2022-05-23,2022-05-01,2022-04-01,2022-01-01,26,4,Thursday,Thur,R,21,Week 21,W21,2022-21,2022,2022-05-23,2022-05-29,5,May,May,2022-05,2022-05-01,2022-05-31,2,56,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,146,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-27,2022-05-27,2022-05-23,2022-05-01,2022-04-01,2022-01-01,27,5,Friday,Fri,F,21,Week 21,W21,2022-21,2022,2022-05-23,2022-05-29,5,May,May,2022-05,2022-05-01,2022-05-31,2,57,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,147,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-05-28,2022-05-28,2022-05-23,2022-05-01,2022-04-01,2022-01-01,28,6,Saturday,Sat,S,21,Week 21,W21,2022-21,2022,2022-05-23,2022-05-29,5,May,May,2022-05,2022-05-01,2022-05-31,2,58,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,148,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-05-29,2022-05-29,2022-05-23,2022-05-01,2022-04-01,2022-01-01,29,7,Sunday,Sun,S,21,Week 21,W21,2022-21,2022,2022-05-23,2022-05-29,5,May,May,2022-05,2022-05-01,2022-05-31,2,59,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,149,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-05-30,2022-05-30,2022-05-30,2022-05-01,2022-04-01,2022-01-01,30,1,Monday,Mon,M,22,Week 22,W22,2022-22,2022,2022-05-30,2022-06-05,5,May,May,2022-05,2022-05-01,2022-05-31,2,60,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,150,2022-01-01,2022-12-31,FALSE,TRUE,TRUE,Memorial Day
2022-05-31,2022-05-31,2022-05-30,2022-05-01,2022-04-01,2022-01-01,31,2,Tuesday,Tue,T,22,Week 22,W22,2022-22,2022,2022-05-30,2022-06-05,5,May,May,2022-05,2022-05-01,2022-05-31,2,61,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,151,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-01,2022-06-01,2022-05-30,2022-06-01,2022-04-01,2022-01-01,1,3,Wednesday,Wed,W,22,Week 22,W22,2022-22,2022,2022-05-30,2022-06-05,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,62,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,152,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-02,2022-06-02,2022-05-30,2022-06-01,2022-04-01,2022-01-01,2,4,Thursday,Thur,R,22,Week 22,W22,2022-22,2022,2022-05-30,2022-06-05,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,63,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,153,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-03,2022-06-03,2022-05-30,2022-06-01,2022-04-01,2022-01-01,3,5,Friday,Fri,F,22,Week 22,W22,2022-22,2022,2022-05-30,2022-06-05,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,64,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,154,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-04,2022-06-04,2022-05-30,2022-06-01,2022-04-01,2022-01-01,4,6,Saturday,Sat,S,22,Week 22,W22,2022-22,2022,2022-05-30,2022-06-05,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,65,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,155,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-06-05,2022-06-05,2022-05-30,2022-06-01,2022-04-01,2022-01-01,5,7,Sunday,Sun,S,22,Week 22,W22,2022-22,2022,2022-05-30,2022-06-05,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,66,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,156,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-06-06,2022-06-06,2022-06-06,2022-06-01,2022-04-01,2022-01-01,6,1,Monday,Mon,M,23,Week 23,W23,2022-23,2022,2022-06-06,2022-06-12,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,67,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,157,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-07,2022-06-07,2022-06-06,2022-06-01,2022-04-01,2022-01-01,7,2,Tuesday,Tue,T,23,Week 23,W23,2022-23,2022,2022-06-06,2022-06-12,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,68,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,158,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-08,2022-06-08,2022-06-06,2022-06-01,2022-04-01,2022-01-01,8,3,Wednesday,Wed,W,23,Week 23,W23,2022-23,2022,2022-06-06,2022-06-12,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,69,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,159,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-09,2022-06-09,2022-06-06,2022-06-01,2022-04-01,2022-01-01,9,4,Thursday,Thur,R,23,Week 23,W23,2022-23,2022,2022-06-06,2022-06-12,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,70,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,160,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-10,2022-06-10,2022-06-06,2022-06-01,2022-04-01,2022-01-01,10,5,Friday,Fri,F,23,Week 23,W23,2022-23,2022,2022-06-06,2022-06-12,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,71,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,161,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-11,2022-06-11,2022-06-06,2022-06-01,2022-04-01,2022-01-01,11,6,Saturday,Sat,S,23,Week 23,W23,2022-23,2022,2022-06-06,2022-06-12,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,72,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,162,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-06-12,2022-06-12,2022-06-06,2022-06-01,2022-04-01,2022-01-01,12,7,Sunday,Sun,S,23,Week 23,W23,2022-23,2022,2022-06-06,2022-06-12,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,73,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,163,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-06-13,2022-06-13,2022-06-13,2022-06-01,2022-04-01,2022-01-01,13,1,Monday,Mon,M,24,Week 24,W24,2022-24,2022,2022-06-13,2022-06-19,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,74,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,164,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-14,2022-06-14,2022-06-13,2022-06-01,2022-04-01,2022-01-01,14,2,Tuesday,Tue,T,24,Week 24,W24,2022-24,2022,2022-06-13,2022-06-19,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,75,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,165,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-15,2022-06-15,2022-06-13,2022-06-01,2022-04-01,2022-01-01,15,3,Wednesday,Wed,W,24,Week 24,W24,2022-24,2022,2022-06-13,2022-06-19,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,76,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,166,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-16,2022-06-16,2022-06-13,2022-06-01,2022-04-01,2022-01-01,16,4,Thursday,Thur,R,24,Week 24,W24,2022-24,2022,2022-06-13,2022-06-19,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,77,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,167,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-17,2022-06-17,2022-06-13,2022-06-01,2022-04-01,2022-01-01,17,5,Friday,Fri,F,24,Week 24,W24,2022-24,2022,2022-06-13,2022-06-19,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,78,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,168,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-18,2022-06-18,2022-06-13,2022-06-01,2022-04-01,2022-01-01,18,6,Saturday,Sat,S,24,Week 24,W24,2022-24,2022,2022-06-13,2022-06-19,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,79,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,169,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-06-19,2022-06-19,2022-06-13,2022-06-01,2022-04-01,2022-01-01,19,7,Sunday,Sun,S,24,Week 24,W24,2022-24,2022,2022-06-13,2022-06-19,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,80,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,170,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-06-20,2022-06-20,2022-06-20,2022-06-01,2022-04-01,2022-01-01,20,1,Monday,Mon,M,25,Week 25,W25,2022-25,2022,2022-06-20,2022-06-26,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,81,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,171,2022-01-01,2022-12-31,FALSE,TRUE,FALSE,Juneteenth
2022-06-21,2022-06-21,2022-06-20,2022-06-01,2022-04-01,2022-01-01,21,2,Tuesday,Tue,T,25,Week 25,W25,2022-25,2022,2022-06-20,2022-06-26,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,82,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,172,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-22,2022-06-22,2022-06-20,2022-06-01,2022-04-01,2022-01-01,22,3,Wednesday,Wed,W,25,Week 25,W25,2022-25,2022,2022-06-20,2022-06-26,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,83,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,173,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-23,2022-06-23,2022-06-20,2022-06-01,2022-04-01,2022-01-01,23,4,Thursday,Thur,R,25,Week 25,W25,2022-25,2022,2022-06-20,2022-06-26,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,84,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,174,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-24,2022-06-24,2022-06-20,2022-06-01,2022-04-01,2022-01-01,24,5,Friday,Fri,F,25,Week 25,W25,2022-25,2022,2022-06-20,2022-06-26,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,85,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,175,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-25,2022-06-25,2022-06-20,2022-06-01,2022-04-01,2022-01-01,25,6,Saturday,Sat,S,25,Week 25,W25,2022-25,2022,2022-06-20,2022-06-26,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,86,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,176,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-06-26,2022-06-26,2022-06-20,2022-06-01,2022-04-01,2022-01-01,26,7,Sunday,Sun,S,25,Week 25,W25,2022-25,2022,2022-06-20,2022-06-26,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,87,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,177,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-06-27,2022-06-27,2022-06-27,2022-06-01,2022-04-01,2022-01-01,27,1,Monday,Mon,M,26,Week 26,W26,2022-26,2022,2022-06-27,2022-07-03,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,88,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,178,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-28,2022-06-28,2022-06-27,2022-06-01,2022-04-01,2022-01-01,28,2,Tuesday,Tue,T,26,Week 26,W26,2022-26,2022,2022-06-27,2022-07-03,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,89,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,179,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-29,2022-06-29,2022-06-27,2022-06-01,2022-04-01,2022-01-01,29,3,Wednesday,Wed,W,26,Week 26,W26,2022-26,2022,2022-06-27,2022-07-03,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,90,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,180,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-06-30,2022-06-30,2022-06-27,2022-06-01,2022-04-01,2022-01-01,30,4,Thursday,Thur,R,26,Week 26,W26,2022-26,2022,2022-06-27,2022-07-03,6,June,Jun,2022-06,2022-06-01,2022-06-30,2,91,2022-2,Quarter 2,Q2,2022-04-01,2022-06-30,2022,181,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-07-01,2022-07-01,2022-06-27,2022-07-01,2022-07-01,2022-01-01,1,5,Friday,Fri,F,26,Week 26,W26,2022-26,2022,2022-06-27,2022-07-03,7,July,Jul,2022-07,2022-07-01,2022-07-31,3,1,2022-3,Quarter 3,Q3,2022-07-01,2022-09-30,2022,182,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-07-02,2022-07-02,2022-06-27,2022-07-01,2022-07-01,2022-01-01,2,6,Saturday,Sat,S,26,Week 26,W26,2022-26,2022,2022-06-27,2022-07-03,7,July,Jul,2022-07,2022-07-01,2022-07-31,3,2,2022-3,Quarter 3,Q3,2022-07-01,2022-09-30,2022,183,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-07-03,2022-07-03,2022-06-27,2022-07-01,2022-07-01,2022-01-01,3,7,Sunday,Sun,S,26,Week 26,W26,2022-26,2022,2022-06-27,2022-07-03,7,July,Jul,2022-07,2022-07-01,2022-07-31,3,3,2022-3,Quarter 3,Q3,2022-07-01,2022-09-30,2022,184,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
2022-07-04,2022-07-04,2022-07-04,2022-07-01,2022-07-01,2022-01-01,4,1,Monday,Mon,M,27,Week 27,W27,2022-27,2022,2022-07-04,2022-07-10,7,July,Jul,2022-07,2022-07-01,2022-07-31,3,4,2022-3,Quarter 3,Q3,2022-07-01,2022-09-30,2022,185,2022-01-01,2022-12-31,FALSE,TRUE,TRUE,Independence Day
2022-07-05,2022-07-05,2022-07-04,2022-07-01,2022-07-01,2022-01-01,5,2,Tuesday,Tue,T,27,Week 27,W27,2022-27,2022,2022-07-04,2022-07-10,7,July,Jul,2022-07,2022-07-01,2022-07-31,3,5,2022-3,Quarter 3,Q3,2022-07-01,2022-09-30,2022,186,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-07-06,2022-07-06,2022-07-04,2022-07-01,2022-07-01,2022-01-01,6,3,Wednesday,Wed,W,27,Week 27,W27,2022-27,2022,2022-07-04,2022-07-10,7,July,Jul,2022-07,2022-07-01,2022-07-31,3,6,2022-3,Quarter 3,Q3,2022-07-01,2022-09-30,2022,187,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-07-07,2022-07-07,2022-07-04,2022-07-01,2022-07-01,2022-01-01,7,4,Thursday,Thur,R,27,Week 27,W27,2022-27,2022,2022-07-04,2022-07-10,7,July,Jul,2022-07,2022-07-01,2022-07-31,3,7,2022-3,Quarter 3,Q3,2022-07-01,2022-09-30,2022,188,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-07-08,2022-07-08,2022-07-04,2022-07-01,2022-07-01,2022-01-01,8,5,Friday,Fri,F,27,Week 27,W27,2022-27,2022,2022-07-04,2022-07-10,7,July,Jul,2022-07,2022-07-01,2022-07-31,3,8,2022-3,Quarter 3,Q3,2022-07-01,2022-09-30,2022,189,2022-01-01,2022-12-31,FALSE,FALSE,FALSE,
2022-07-09,2022-07-09,2022-07-04,2022-07-01,2022-07-01,2022-01-01,9,6,Saturday,Sat,S,27,Week 27,W27,2022-27,2022,2022-07-04,2022-07-10,7,July,Jul,2022-07,2022-07-01,2022-07-31,3,9,2022-3,Quarter 3,Q3,2022-07-01,2022-09-30,2022,190,2022-01-01,2022-12-31,TRUE,FALSE,FALSE,
